Marketplace;Brand;Series;PriceNow;PriceOriginal;Guarantee_year;OS;CoresNumber;Processor;ProcessorType;ProcessorModel;ProcessorFrequency_GHz;GpuManufacturer;GpuController;ScreenSize_inch;ScreenFrequency_GHz;SSDSize_GGb;RAM_GGb;RAM_type;HDMI;Material;Battery_hour;Weight_kg
Mvideo;Irbis;nan;19999;25999;1;Windows 10;4;nan;nan;nan;nan;Intel;Intel HD Graphics;nan;nan;nan;4;SDRAM;1;пластик;04.май;nan
Mvideo;HUAWEI;Matebook 14;70999;77999;1;Windows 11;4;nan;nan;nan;nan;Intel;Intel Iris Xe Graphics;14;60;512;16;DDR4;1;металл;7;nan
Mvideo;Honor;MagicBook 15;71999;79999;1;Windows 10 Домашняя 64;6;nan;nan;nan;nan;AMD;Radeon Graphics;nan;60;512;16;DDR4;1;алюминиевый сплав;11.май;nan
Mvideo;Apple;nan;109999;139999;1;macOS;8;nan;nan;nan;nan;nan;nan;nan;nan;256;8;nan;nan;алюминий;nan;nan
Mvideo;Acer;Spin 1;33999;37999;1;Windows 10 Домашняя 64;2;nan;nan;nan;nan;Intel;UHD Graphics;14;nan;128;4;DDR4;1;пластик;9;nan
Mvideo;GIGABYTE;KD-52EE123SD;89999;109999;1;не установлена;6;Intel;Core i5;11400H;nan;NVIDIA;GeForce RTX 3060 6GB;nan;144;512;16;DDR4;1;пластик;5;nan
Mvideo;ASUS;nan;59999;74999;1;Windows 11 Домашняя;4;nan;nan;nan;nan;Intel;Intel UHD Graphics;14;nan;512;16;DDR4;1;пластик;5;nan
Mvideo;Irbis;nan;15999;15999;1;Windows 10;2;nan;nan;nan;nan;Intel;Intel UHD Graphics 600;nan;nan;nan;4;LPDDR3;1;пластик;5;1
Mvideo;Thunderobot;GAMING;129999;149999;1;Windows 11 Pro 64;8;AMD;Ryzen 7;5800H;nan;NVIDIA;GeForce RTX 3070 8GB;nan;144;512;16;DDR4;1;пластик/ металл;5;nan
Mvideo;Honor;MagicBook X 15;62999;69999;1;Windows 10 Домашняя 64;4;nan;nan;nan;nan;Intel;Intel UHD Graphics;nan;60;512;16;DDR4;1;алюминиевый сплав;7;nan
Mvideo;Haier;GAMING;69999;74999;1;Windows 11 Домашняя;6;Intel;Core i5;11400H;nan;NVIDIA;GeForce GTX 1650 4GB Max-Q;nan;nan;512;8;DDR4;1;пластик;5;nan
Mvideo;Acer;Swift 1;31999;39999;1;Windows 10 Домашняя;4;nan;nan;nan;nan;Intel;Intel UHD Graphics;14;nan;256;4;LPDDR4X;1;пластик;15;nan
Mvideo;Irbis;nan;15999;19999;1;Windows 10 Домашняя;2;nan;nan;nan;nan;Intel;Intel HD Graphics 500;14;nan;nan;4;LPDDR4;1;пластик;4;1.273
Mvideo;Lenovo;IdeaPad 3 15IGL05;21999;24999;1;не установлена;2;nan;nan;nan;nan;Intel;UHD Graphics 600;nan;nan;nan;4;DDR4;1;пластик;14;nan
Mvideo;Digma;EVE;9999;13999;1;Windows 10 Домашняя 64;2;nan;nan;nan;nan;Intel;Intel HD Graphics 500;nan;60;nan;4;DDR3;1;пластик;7;nan
Mvideo;Lenovo;nan;59999;69999;1;Windows 10 Домашняя 64;4;nan;nan;nan;nan;Intel;Intel Iris Xe Graphics;nan;nan;256;8;DDR4;1;ABS-пластик;5;nan
Mvideo;Honor;MagicBook X15;47999;52999;1;Windows 10 Домашняя 64;2;nan;nan;nan;nan;Intel;Intel UHD Graphics;nan;60;256;8;DDR4;1;алюминиевый сплав;7;nan
Mvideo;Acer;Aspire 3;29999;34999;1;не установлена;4;nan;nan;nan;nan;Intel;UHD Graphics;nan;nan;256;8;DDR4;1;пластик;6;nan
Mvideo;Lenovo;IdeaPad;29999;36999;1;Windows 10;2;nan;nan;nan;nan;AMD;Radeon Graphics;14;60;256;4;DDR4;1;пластик;04.май;nan
Mvideo;Digma;EVE;17999;17999;1;Windows 10 Домашняя;2;nan;nan;nan;nan;Intel;Intel UHD Graphics 600;nan;60;nan;4;DDR3;1;пластик;8;nan
Mvideo;Apple;nan;109999;124999;1;macOS;8;nan;nan;nan;nan;nan;nan;nan;nan;256;8;nan;nan;алюминий;nan;nan
Mvideo;Apple;nan;134999;159999;1;macOS;8;nan;nan;nan;nan;nan;nan;nan;nan;512;8;nan;nan;алюминий;18;nan
Mvideo;Apple;MacBook Pro;144999;159999;1;macOS;8;nan;nan;nan;nan;Apple;nan;nan;120;512;16;nan;nan;алюминий;17;nan
Mvideo;HUAWEI;Matebook 16S;96999;105999;1;Windows 11 Домашняя;14;nan;nan;nan;nan;Intel;Intel Iris Xe Graphics;16;nan;1000;16;LPDDR5;1;металл;7;nan
Mvideo;Xiaomi;RedmiBook 15;49999;49999;1;Windows 11 Домашняя;4;nan;nan;nan;nan;Intel;Intel Iris Xe Graphics;nan;60;512;8;DDR4;1;пластик;9;nan
Mvideo;HUAWEI;Matebook X Pro;107999;117999;1;Windows 11;12;nan;nan;nan;nan;Intel;Intel Iris Xe Graphics;nan;90;1000;16;LPDDR5;nan;алюминиевый сплав;8;nan
Mvideo;Thunderobot;GAMING;69999;86999;1;не установлена;6;Intel;Core i5;11400H;nan;NVIDIA;GeForce RTX 3050 4GB;nan;60;256;16;DDR4;1;пластик/ металл;5;nan
Mvideo;Acer;Aspire 3 A315;42999;47999;1;Windows 11 Домашняя;2;nan;nan;nan;nan;Intel;Intel UHD Graphics;nan;nan;512;8;DDR4;1;пластик;8;nan
Mvideo;Lenovo;IdeaPad 3;44999;49999;1;Windows 11 Домашняя 64;2;nan;nan;nan;nan;Intel;Intel UHD Graphics;nan;nan;256;8;DDR4 SO-DIMM;1;пластик;07.май;nan
Mvideo;ASUS;ROG STRIX G17;129999;149999;1;Windows 11 Домашняя;8;AMD;Ryzen 7;4800H;nan;NVIDIA;GeForce RTX 3060 6GB;nan;144;512;16;DDR4;1;пластик;6;nan
Mvideo;ASUS;nan;36999;49999;1;Windows 11 Домашняя;2;nan;nan;nan;nan;Intel;Intel UHD Graphics;14;nan;512;8;DDR4;1;пластик;7;nan
Mvideo;Lenovo;Legion 5 15ITH6H;104999;104999;1;не установлена;8;Intel;Core i7;11800H;nan;NVIDIA;GeForce RTX 3060 6GB;nan;165;1000;16;DDR4;1;пластик;8;nan
Mvideo;Lenovo;IdeaPad 1 14IGL05;25999;29999;1;Windows 11 Домашняя 64;2;nan;nan;nan;nan;Intel;Intel UHD Graphics 600;14;nan;128;4;DDR4;1;пластик;5;nan
Mvideo;Thunderobot;GAMING;93999;104999;1;Windows 11 Pro 64;8;Intel;Core i5;12450H;2;NVIDIA;GeForce RTX 3050 Ti 4GB;nan;144;512;16;DDR4;1;ABS-пластик;5;nan
Mvideo;Haier;URBAN;21999;21999;1;Windows 11 Домашняя;2;nan;nan;nan;nan;Intel;Intel UHD Graphics 600;nan;60;nan;4;DDR4;1;пластик;5;nan
Mvideo;Apple;MacBook Pro;119999;139999;1;macOS;8;nan;nan;nan;nan;nan;nan;nan;nan;256;8;nan;nan;алюминий;20;nan
Mvideo;ASUS;nan;29999;34999;1;не установлена;2;nan;nan;nan;nan;NVIDIA;GeForce MX130 2ГБ;nan;nan;256;4;DDR4;1;пластик;5;nan
Mvideo;Haier;URBAN;27999;27999;1;Windows 11 Домашняя;2;nan;nan;nan;nan;Intel;Intel UHD Graphics 600;nan;60;128;4;DDR4;1;пластик/ металл;5;nan
Mvideo;Lenovo;IdeaPad 3;39999;47999;1;Windows 10 Домашняя;4;nan;nan;nan;nan;AMD;Radeon Vega 8;14;60;256;8;DDR4;1;пластик;5;nan
Mvideo;Apple;MacBook Pro;189999;189999;1;macOS;10;nan;nan;nan;nan;Apple;nan;nan;120;512;16;nan;nan;алюминий;21;nan
Mvideo;Acer;nan;32999;39999;1;не установлена;2;nan;nan;nan;nan;Intel;UHD Graphics;nan;nan;256;8;DDR4;1;пластик;6;nan
Mvideo;Haier;nan;34999;44999;1;Windows 11 Домашняя;2;nan;nan;nan;nan;Intel;Intel HD Graphics;nan;60;256;8;DDR4;1;пластик;5;nan
Mvideo;Haier;GAMING;79999;99999;1;не установлена;6;Intel;Core i5;11400H;nan;NVIDIA;GeForce RTX 3050 Ti 4GB;nan;144;512;16;DDR4;1;пластик;5;nan
Mvideo;ASUS;R429MA;25999;31999;1;Windows 11 Домашняя;4;nan;nan;nan;nan;Intel;Intel UHD Graphics 605;14;60;128;4;DDR4;1;пластик;12;nan
Mvideo;ASUS;nan;47999;57999;1;Windows 11 Домашняя;4;nan;nan;nan;nan;Intel;Intel UHD Graphics;nan;nan;512;8;DDR4;1;пластик;5;nan
Mvideo;ASUS;nan;17999;24999;1;Windows 11 Домашняя S-режим;2;nan;nan;nan;nan;Intel;UHD Graphics 600;14;nan;nan;4;DDR4;1;ABS-пластик;5;nan
Mvideo;Lenovo;Yoga Slim7 14ARE05;69999;79999;1;Windows 10 Домашняя 64;6;nan;nan;nan;nan;AMD;Radeon;nan;60;512;8;DDR4;1;алюминий;14;nan
Mvideo;Lenovo;nan;34999;49999;1;Windows 11 Домашняя S-режим;2;nan;nan;nan;nan;Intel;Intel UHD Graphics;nan;nan;256;8;DDR4;1;ABS-пластик;05.май;nan
Mvideo;HP;250 G7;18999;24999;1;не установлена;2;nan;nan;nan;nan;Intel;Intel UHD Graphics 600;nan;nan;nan;4;DDR4;1;пластик;10;nan
Mvideo;Lenovo;IdeaPad 3 15ALC6;42999;49999;1;не установлена;6;nan;nan;nan;nan;AMD;Radeon Graphics;nan;nan;nan;8;DDR4;1;пластик;9;nan
Mvideo;HP;250 G8;24999;24999;1;не установлена;2;nan;nan;nan;nan;Intel;UHD Graphics 600;nan;60;nan;4;DDR4;1;пластик;06.май;nan
Mvideo;Acer;Swift 3;64999;74999;1;Windows 11 Домашняя 64;6;nan;nan;nan;nan;AMD;Radeon Graphics;14;nan;512;16;LPDDR4X;1;алюминий;12;nan
Mvideo;Honor;MagicBook X14;49299;49299;1;Windows 10 Домашняя 64;2;nan;nan;nan;nan;Intel;Intel UHD Graphics;14;60;256;8;DDR4;1;алюминиевый сплав;7;nan
Mvideo;Digma;EVE;15999;15999;1;Windows 10 Домашняя 64;2;nan;nan;nan;nan;Intel;Intel UHD Graphics 600;14;60;nan;4;DDR4;1;пластик;7;nan
Mvideo;Digma;EVE;22999;22999;1;Windows 10 Домашняя 64;4;nan;nan;nan;nan;Intel;Intel HD Graphics 405;nan;60;nan;4;DDR4;nan;пластик;7;nan
Mvideo;ASUS;Vivobook S14;54999;59999;1;Windows 10 Домашняя 64;4;nan;nan;nan;nan;NVIDIA;GeForce MX350 2ГБ;14;60;512;8;DDR4;1;алюминиевый сплав;nan;nan
Mvideo;HUAWEI;MateBook 14S;99999;119999;1;Windows 10 Домашняя 64;4;nan;nan;nan;nan;Intel;Intel Iris Xe Graphics;nan;nan;512;16;LPDDR4X;1;металл;7;nan
Mvideo;HP;Victus Gaming Laptop PC;64999;69999;1;Windows 11 Домашняя;8;Intel;Core i5;12450H;2;NVIDIA;GeForce GTX 1650 4GB;nan;144;512;8;DDR4;1;ABS-пластик;8;nan
Mvideo;ASUS;Zenbook 15;39999;39999;1;Windows 11 Домашняя;2;nan;nan;nan;nan;Intel;Intel UHD Graphics;nan;nan;256;8;DDR4;1;пластик;6;nan
Mvideo;HUAWEI;MateBook E;79999;99999;1;Windows 11 Домашняя S-режим;4;nan;nan;nan;nan;Intel;Intel Iris Xe Graphics;nan;nan;512;16;LPDDR4X;nan;металл;7;0.709
Mvideo;ASUS;R522MA;34999;39999;1;Windows 11 Домашняя 64;4;nan;nan;nan;nan;Intel;Intel UHD Graphics 605;nan;nan;256;8;DDR4;1;пластик;5;nan
Mvideo;Acer;Aspire 5;45990;45990;1;Windows 10 Домашняя 64;4;nan;nan;nan;nan;Intel;Intel UHD Graphics 620;nan;nan;nan;6;DDR4;1;пластик;8;nan
Mvideo;Lenovo;IdeaPad Flex 5 14ITL05;45999;45999;1;Windows 10;2;nan;nan;nan;nan;Intel;Intel UHD Graphics;14;nan;256;8;DDR4;1;пластик;5;nan
Mvideo;ASUS;nan;49999;54999;1;Windows 11 Домашняя;4;nan;nan;nan;nan;Intel;Intel UHD Graphics;14;nan;512;8;DDR4;1;пластик;5;nan
Mvideo;Lenovo;IdeaPad 3 15ITL05;49999;54999;1;Windows 11 Домашняя 64;4;nan;nan;nan;nan;Intel;Intel Iris Xe Graphics;nan;nan;512;8;DDR4;1;пластик;5;nan
Mvideo;Acer;Aspire 3;24999;29999;1;Windows 10 Домашняя 64;2;nan;nan;nan;nan;Intel;Intel UHD Graphics 600;nan;nan;128;4;DDR4 SO-DIMM;1;пластик;6;nan
Mvideo;MSI;Modern 15 A10M;49999;56999;1;Windows 10 Домашняя 64;2;nan;nan;nan;nan;Intel;Intel UHD Graphics 620;nan;60;256;8;DDR4;1;пластик/ металл;9;nan
Mvideo;Digma;EVE;15999;17999;1;Windows 10 Домашняя;2;nan;nan;nan;nan;Intel;Intel HD Graphics 500;14;60;nan;4;DDR3;1;пластик;6;nan
Mvideo;Irbis;NB;15999;18999;1;Windows 10 Домашняя;2;nan;nan;nan;nan;Intel;Intel HD Graphics 500;14;60;nan;4;LPDDR4;1;пластик;5;1.273
Mvideo;Acer;Spin 1;43999;49999;1;Windows 11 Домашняя 64;4;nan;nan;nan;nan;Intel;UHD Graphics;14;nan;256;8;DDR4;1;пластик;7;nan
Mvideo;Lenovo;IdeaPad Gaming 3 15IHU6;71999;79999;1;не установлена;4;Intel;Core i5;11300H;nan;NVIDIA;GeForce RTX 3050 4GB;nan;60;256;8;DDR4;1;пластик;8;nan
Mvideo;Acer;Swift 3;54999;62999;1;Windows 11 Домашняя 64;6;nan;nan;nan;nan;AMD;Radeon;14;nan;512;8;LPDDR4X;1;металл;9;nan
Mvideo;Lenovo;IdeaPad Gaming 3 15ACH6;74999;84999;1;не установлена;6;AMD;Ryzen 5;Ryzen 5 5600H;nan;NVIDIA;GeForce RTX 3050;nan;60;512;8;DDR4 SO-DIMM;1;пластик;nan;nan
Mvideo;HUAWEI;Matebook D 15;74899;74899;1;Windows 11 Домашняя 64;4;nan;nan;nan;nan;Intel;Intel Iris Xe Graphics;nan;nan;512;16;DDR4;1;металл;7;nan
Mvideo;HP;nan;45999;49999;1;Windows 11 Домашняя 64;2;nan;nan;nan;nan;Intel;Intel UHD Graphics;nan;nan;512;8;DDR4;1;пластик;7;nan
Mvideo;ASUS;nan;84999;99999;1;Windows 11 Домашняя;6;nan;nan;nan;nan;NVIDIA;GeForce RTX 3050 4GB;nan;nan;512;16;DDR4;1;алюминий/ пластик;5;nan
Mvideo;Acer;Aspire 3;37999;44999;1;не установлена;4;nan;nan;nan;nan;AMD;Radeon Vega 8;nan;nan;512;8;DDR4 SO-DIMM;1;пластик;7;nan
Mvideo;Apple;nan;134999;134999;1;macOS;8;nan;nan;nan;nan;nan;nan;nan;nan;512;8;nan;nan;алюминий;nan;nan
Mvideo;HP;nan;44999;54999;1;Windows 11 Домашняя 64;4;nan;nan;nan;nan;AMD;Radeon;nan;nan;256;8;DDR4;1;пластик;09.май;nan
Mvideo;ASUS;VivoBook 15;41999;48999;1;Windows 11 Домашняя 64;2;nan;nan;nan;nan;Intel;Intel UHD Graphics;nan;nan;256;8;DDR4;1;пластик;6;nan
Mvideo;Irbis;NB;17999;19999;1;Windows 10;2;nan;nan;nan;nan;Intel;Intel HD Graphics 500;nan;nan;nan;4;LPDDR3;1;пластик;3;nan
Mvideo;HUAWEI;Matebook X Pro;99999;109999;1;Windows 10 Домашняя 64;4;nan;nan;nan;nan;Intel;Intel Iris Xe Graphics;nan;nan;512;16;LPDDR4X;nan;металл;7;nan
Mvideo;Acer;Aspire 3;22999;22999;1;не установлена;2;nan;nan;nan;nan;Intel;Intel UHD Graphics;nan;nan;256;4;DDR4 SO-DIMM;1;пластик;9;nan
Mvideo;ASUS;nan;37999;44999;1;Windows 10 Домашняя;2;nan;nan;nan;nan;Intel;Intel UHD Graphics;14;nan;512;8;DDR4;1;пластик;6;nan
Mvideo;ASUS;nan;37999;44999;1;Windows 10 Домашняя;2;nan;nan;nan;nan;NVIDIA;GeForce MX130 2ГБ;nan;nan;256;8;DDR4;1;пластик;5;nan
Mvideo;ASUS;Laptop;24999;29999;1;Windows 11 Домашняя 64;2;nan;nan;nan;nan;Intel;Intel UHD Graphics 600;nan;60;nan;4;DDR4;1;пластик;5;nan
Mvideo;Apple;MacBook Pro;229999;229999;1;macOS;10;nan;nan;nan;nan;Apple;nan;nan;120;512;16;nan;nan;алюминий;21;nan
Mvideo;Acer;SF114-34;25999;28999;1;Windows 10 Домашняя;2;nan;nan;nan;nan;Intel;Intel HD Graphics 615;14;60;nan;4;DDR4;1;пластик/ металл;15;nan
Mvideo;Honor;MagicBook 15;69999;69999;1;Windows 10 Домашняя 64;6;nan;nan;nan;nan;AMD;Radeon Graphics;nan;60;512;8;DDR4;1;алюминиевый сплав;11.май;nan
Mvideo;Lenovo;V15 G2 ALC;39999;59999;1;Windows 11 Домашняя 64;6;nan;nan;nan;nan;AMD;Radeon Graphics;nan;nan;256;8;DDR4;1;пластик;7;nan
Mvideo;Acer;Swift 3;59999;64999;1;Windows 10 Домашняя 64;6;nan;nan;nan;nan;AMD;Radeon Vega 5;14;60;1000;8;LPDDR4X;1;металл;13;nan
Mvideo;ASUS;R565;49999;57999;1;не установлена;4;nan;nan;nan;nan;Intel;Intel UHD Graphics;nan;60;512;16;DDR4;1;пластик;6;nan
Mvideo;HUAWEI;Matebook X Pro;99999;114999;1;Windows 10 Домашняя 64;4;nan;nan;nan;nan;Intel;Intel Iris Xe Graphics;nan;nan;1000;16;LPDDR4X;nan;металл;7;nan
Mvideo;Lenovo;IdeaPad Gaming 3 15ACH6;89999;89999;1;не установлена;6;AMD;Ryzen 5;Ryzen 5 5600H;nan;NVIDIA;GeForce RTX 3050 Ti 4GB;nan;120;512;16;DDR4 SO-DIMM;1;пластик;nan;nan
Mvideo;Haier;nan;49999;49999;1;Windows 11 Домашняя;4;nan;nan;nan;nan;Intel;Intel UHD Graphics 605;nan;60;128;4;DDR4;1;пластик/ металл;5;nan
Mvideo;Irbis;nan;17899;17899;1;Windows 10 Pro;2;nan;nan;nan;nan;Intel;Intel UHD Graphics 600;nan;nan;nan;4;LPDDR4;1;пластик;5;nan
Mvideo;Irbis;NB;19999;19999;1;Windows 10 Домашняя;4;nan;nan;nan;nan;Intel;Intel HD Graphics;nan;60;nan;4;DDR3;1;пластик;5;nan
Mvideo;Apple;MacBook Pro;129999;129999;1;macOS;8;nan;nan;nan;nan;nan;nan;nan;nan;512;8;nan;nan;алюминий;20;nan
Mvideo;HP;nan;43999;49999;1;Windows 11 Домашняя 64;2;nan;nan;nan;nan;AMD;Radeon;nan;nan;256;8;DDR4;1;пластик;май.75;nan
Mvideo;HP;nan;48999;54999;1;Windows 11 Домашняя 64;2;nan;nan;nan;nan;Intel;Intel UHD Graphics;nan;nan;512;8;DDR4;1;пластик;7;nan
Mvideo;ASUS;Laptop 14;35999;41999;1;Windows 11 Домашняя;2;nan;nan;nan;nan;Intel;Intel UHD Graphics;14;60;256;8;DDR4;1;ABS-пластик;6;nan
Mvideo;HUAWEI;MateBook 14;74999;74999;1;Windows 10 Домашняя 64;6;nan;nan;nan;nan;AMD;Radeon Graphics;14;nan;512;16;DDR4;nan;металл;7;nan
Mvideo;HP;nan;34999;39999;1;Windows 11 Домашняя 64;2;nan;nan;nan;nan;AMD;Radeon;nan;nan;256;4;DDR4;1;пластик;5;nan
Mvideo;Acer;Nitro;139999;149999;1;Windows 11 Домашняя 64;8;Intel;Core i7;11800H;nan;NVIDIA;GeForce RTX 3070 8GB;nan;144;512;16;DDR4;1;пластик;8;nan
Mvideo;Haier;GAMING;79999;99999;1;Windows 11 Домашняя;6;Intel;Core i5;11400H;nan;NVIDIA;GeForce RTX 3050 Ti 4GB;nan;144;512;16;DDR4;1;пластик;5;nan
Mvideo;HP;Pavilion Aero;69999;89999;1;Windows 10 Домашняя 64;6;nan;nan;nan;nan;AMD;Radeon;nan;nan;512;8;DDR4;1;магниевый сплав;10;1
Mvideo;Acer;Aspire 1;24999;24999;1;Windows 10;2;nan;nan;nan;nan;AMD;Radeon Graphics;14;nan;nan;4;DDR4;1;пластик;6;nan
Mvideo;MSI;CROSSHAIR 15;134999;149999;1;Windows 11 Домашняя 64;14;Intel;Core i7;12700H;nan;NVIDIA;GeForce RTX 3060 6GB;nan;144;512;16;DDR4 SO-DIMM;1;металл/ пластик;6;nan
Mvideo;HP;nan;34999;39999;1;Windows 11 Домашняя 64;4;nan;nan;nan;nan;Intel;Intel UHD Graphics 605;nan;nan;256;4;DDR4;1;пластик;5;nan
Mvideo;Apple;MacBook Pro;137999;137999;1;macOS;8;nan;nan;nan;nan;nan;nan;nan;nan;512;8;nan;nan;алюминий;20;nan
Mvideo;Apple;MacBook Pro;234999;249999;1;macOS;10;nan;nan;nan;nan;Apple;nan;nan;120;1000;16;nan;nan;алюминий;17;nan
Mvideo;Honor;MagicBook 14;59999;64999;1;Windows 10 Домашняя 64;6;nan;nan;nan;nan;AMD;Radeon Graphics;14;60;512;8;DDR4;1;алюминиевый сплав;11;nan
Mvideo;HP;HP Pavilion;74999;79999;1;Windows 11 Домашняя 64;8;nan;nan;nan;nan;AMD;Radeon Graphics;nan;nan;1000;16;DDR4;1;пластик/ металл;авг.75;nan
Mvideo;Lenovo;IdeaPad 1 14IGL05;19999;19999;1;Windows 11 Домашняя S-режим;4;nan;nan;nan;nan;Intel;Intel UHD Graphics 605;14;nan;128;4;DDR4;1;пластик;8;nan
Mvideo;ASUS;R565MA;28800;31999;1;Windows 11 Домашняя 64;4;nan;nan;nan;nan;Intel;Intel UHD Graphics 605;nan;nan;128;4;DDR4;1;пластик;5;nan
Mvideo;Acer;Acer Spin 7;87150;124499;1;Windows 10 Домашняя;8;nan;nan;nan;nan;Qualcomm;Adreno 685;14;nan;512;8;LPDDR4X;nan;металл;29;nan
Mvideo;Lenovo;ThinkBook 15 G2;59999;69999;1;Windows 10 Pro 64;4;nan;nan;nan;nan;Intel;Intel Iris Xe Graphics;nan;60;256;8;DDR4;1;пластик/ металл;6;nan
Mvideo;ASUS;Zenbook Pro Duo;129999;149999;1;Windows 11 Домашняя;4;nan;nan;nan;nan;NVIDIA;GeForce MX450 2ГБ;14;nan;512;16;LPDDR4X;1;алюминиевый сплав;9;nan
Mvideo;Digma;EVE;9999;13999;1;Windows 10 Домашняя 64;4;nan;nan;nan;nan;Intel;Intel HD Graphics;nan;60;64;2;DDR3;1;пластик;5;0.935
Mvideo;ASUS;nan;74999;84999;1;Windows 11 Домашняя;4;nan;nan;nan;nan;Intel;Intel Iris Xe Graphics;nan;nan;512;16;DDR4;1;алюминий/ пластик;5;nan
Mvideo;ASUS;nan;24899;24899;1;Windows 11 Домашняя;2;nan;nan;nan;nan;Intel;Intel UHD Graphics 600;14;nan;128;4;DDR4;1;пластик;5;nan
Mvideo;Acer;Spin 1;29999;37999;1;Windows 11 Домашняя 64;2;nan;nan;nan;nan;Intel;UHD Graphics;14;nan;128;4;DDR4;1;пластик;7;nan
Mvideo;Acer;Aspire 7;79999;89999;1;Windows 11 Домашняя 64;6;AMD;Ryzen 5;5500U;nan;NVIDIA;GeForce RTX 3050 Ti 4GB;nan;144;512;16;DDR4;1;пластик;10;nan
Mvideo;HP;Laptop 15s;47999;54999;1;не установлена;8;nan;nan;nan;nan;AMD;Radeon Graphics;nan;nan;512;8;DDR4;1;пластик/ металл;09.май;nan
Mvideo;ASUS;nan;44999;49999;1;Windows 11 Домашняя 64;2;nan;nan;nan;nan;Intel;UHD Graphics;nan;60;512;8;DDR4;1;пластик;5;nan
Mvideo;Irbis;NB;19999;19999;1;Windows 10 Pro;4;nan;nan;nan;nan;Intel;Intel HD Graphics;nan;60;nan;4;nan;1;металл;6;1.185
Mvideo;Haier;ALPHA;21999;21999;1;Windows 11 Домашняя;2;nan;nan;nan;nan;Intel;Intel UHD Graphics 600;nan;60;nan;4;DDR4;1;пластик;5;nan
Mvideo;Apple;nan;145999;145999;1;macOS;8;nan;nan;nan;nan;nan;nan;nan;nan;512;8;nan;nan;алюминий;nan;nan
Mvideo;Acer;Aspire 3;39999;45999;1;Windows 10 Домашняя 64;2;nan;nan;nan;nan;NVIDIA;GeForce MX330 2ГБ;nan;60;256;8;DDR4;1;пластик;8;nan
Mvideo;HP;VICTUS;99999;114999;1;Windows 11 Домашняя 64;6;AMD;Ryzen 5;5600H;nan;NVIDIA;GeForce RTX 3050 Ti 4GB;nan;144;512;8;DDR4;1;пластик/ металл;авг.75;nan
Mvideo;Acer;SF114-34;26999;28999;1;Windows 10 Домашняя;2;nan;nan;nan;nan;Intel;Intel HD Graphics 615;14;60;128;4;DDR4;1;пластик/ металл;15;nan
Mvideo;HP;Pavilion Aero;65999;79999;1;Windows 11 Домашняя 64;6;nan;nan;nan;nan;AMD;Radeon;nan;nan;512;8;DDR4;1;магниевый сплав;10;0.98
Mvideo;Lenovo;V15 G2 ITL;29999;31999;1;не установлена;2;nan;nan;nan;nan;Intel;Intel UHD Graphics;nan;nan;256;4;DDR4;1;пластик;5;nan
Mvideo;MSI;Katana GF66;99999;124999;1;не установлена;6;Intel;Core i5;11400H;nan;NVIDIA;GeForce RTX 3060 6GB;nan;144;512;16;DDR4;1;пластик;4;nan
Mvideo;ASUS;Zenbook 14X OLED;89999;109999;1;Windows 11 Домашняя 64;4;nan;nan;nan;nan;Intel;Intel Iris Xe Graphics;14;90;512;8;LPDDR4X;1;алюминий;12;nan
Mvideo;Acer;Aspire 3;21999;24999;1;не установлена;2;nan;nan;nan;nan;Intel;Intel UHD Graphics 600;nan;nan;256;4;DDR4 SO-DIMM;1;пластик;6;nan
Mvideo;HUAWEI;Matebook D;42999;44999;1;Windows 11 Домашняя;2;nan;nan;nan;nan;Intel;Intel UHD Graphics;nan;nan;256;8;DDR4;1;металл;6;nan
Mvideo;HP;HP Pavilion;53999;53999;1;Windows 11 Домашняя 64;6;nan;nan;nan;nan;AMD;Radeon Graphics;nan;nan;512;8;DDR4;1;пластик/ металл;авг.75;nan
Mvideo;Acer;Aspire 3;25999;29999;1;не установлена;2;nan;nan;nan;nan;Intel;Intel UHD Graphics 600;nan;nan;nan;4;DDR4;1;пластик;6;nan
Mvideo;HP;Victus;79999;89999;1;Windows 11 Домашняя;6;Intel;Core i5;11400H;nan;NVIDIA;GeForce RTX 3050 4GB;nan;nan;256;8;DDR4;nan;пластик/ металл;06.май;nan
Mvideo;HP;HP Pavilion;54999;54999;1;Windows 11 Домашняя 64;6;nan;nan;nan;nan;AMD;Radeon Graphics;nan;nan;512;8;DDR4;1;пластик/ металл;авг.75;nan
Mvideo;Acer;Spin 1;45999;54999;1;Windows 10 Домашняя 64;4;nan;nan;nan;nan;Intel;UHD Graphics;14;nan;256;8;DDR4;1;пластик;9;nan
Mvideo;ASUS;nan;39999;44999;1;Windows 11 Домашняя 64;2;nan;nan;nan;nan;Intel;UHD Graphics;nan;60;256;8;DDR4;1;пластик;5;nan
Mvideo;ASUS;S533JQ-BQ042T;59999;64999;1;Windows 10 Домашняя;4;nan;nan;nan;nan;NVIDIA;GeForce MX350;nan;nan;512;8;DDR4;1;алюминий;nan;nan
Mvideo;Irbis;NB;15499;17999;1;Windows 10 Pro;2;nan;nan;nan;nan;Intel;Intel HD Graphics;nan;60;nan;4;DDR4;1;пластик;nan;0.99
Mvideo;Lenovo;nan;45999;59999;1;Windows 10 Pro 64;6;nan;nan;nan;nan;AMD;Radeon Graphics;nan;nan;256;8;DDR4;1;ABS-пластик;9;nan
